question_id,source_file,unit_code,unit_name,institution,year,semester,paper_type,question_number,question_text,marks,question_type,difficulty,has_diagram,diagram_file,diagram_description,tags,model_solution,status
fc5d293c,C programming questions.pdf,,,,,,Assignment,Question 2,"b. Write a C program that reads three numbers, finds the smallest and the largest of the three numbers, and prints
the value of the smallest and the largest number on the screen.
Sample output assuming the three numbers are 10, 20, and 30.
You Entered 10, 20, 30
The smallest number is: 10
The largest number is: 30",,other,medium,false,,,,,extracted
f71270a4,C programming questions.pdf,,,,,,Assignment,Question 3,"b) Write a C program that calculates weekly wages for hourly employees. Regular hours 0-40 are paid at KES
1,000/hour. Overtime (> 40 hours per week) is paid at 150% of the regularly hourly payments.
Sample output assuming an employee worked for 48 hours in a week:
Total Number of Hours: 48 hours
Regular Hours: 40 Hours
Overtime Hours: 8 hours
Regular Pay: 40 x 1000 = 40000
Overtime Pay: (8 x 1000 x 150)/100 = 12000
Total Pay: 40000 + 12000 = 52000
Note: the number of hours worked in a week should entered by the user from the keyboard.",,other,medium,false,,,,,extracted
cd55ef96,C programming questions.pdf,,,,,,Assignment,Question 4,"d) Using for loops write a C program to generate the following sequence 0, 1, 1, 2, 3, 5, 8, 13, 21, 34, . . . and so forth, where the term $x_n = x_{n-1} + x_{n-2}$ . and the first two terms are 0 and 1.
Sample output:
Enter the term: 9
The sequence up to 9th term is: 0, 1, 1, 2, 3, 5, 8, 13, 21",,other,medium,false,,,,,extracted
48db5630,C programming questions.pdf,,,,,,Assignment,Question 5,"d. Write a C program (strictly using a do while loop) to compute the sum all the numbers that are multiples of 5 between n and m (inclusive), where n is less than m. The range (n to m) should be entered from the keyboard by the user.
Sample output: assume n=10 and m=30
The sum of multiples of 5 between 10 and 30 is:",,other,medium,false,,,,,extracted
8bd5e88d,C programming questions.pdf,,,,,,Assignment,e,"Write a C program to print the following pattern:


**
**
****
****
******
*******
******
****
**
*
",,other,medium,false,,,"programming, pattern printing",,extracted
12964b86,C programming questions.pdf,,,,,,Assignment,6(a),"Write a C program that receives two sets of numbers (vect_one and vect_two) as input and adds them
up to produce a third set of numbers (vect_three). Each set contains 4 numbers. For example, if vect_one = (3,4,5,6) and vect_two = (6,5,4,3) then vect_three = (3,4,5,6) + (6,5,4,3) = (9,9,9,9). Note that all the inputs are variables that should be input by the user from the keyboard. Your output should look like
the sample output shown below:
Input:
Enter the elements of vect_one: 3 4 5 6
Enter the elements of vect_two: 6 5 4 3
Output:
Vector One: (3 4 5 6)
Vector Two: (6 5 4 3)
Vector Three = Vector One + Vector Two =: (3 4 5 6) + (6 5 4 3) = (9 9 9 9)",,other,medium,false,,,"programming, arrays, vector addition",,extracted
9b7d89b4,C programming questions.pdf,,,,,,Assignment,6(b),"Write a C program that receives two sets of numbers (vect_one and vect_two) as input and combines
them to produce a third set of numbers (vect_three). vect_one and vect_two contain n numbers, where
n is a value entered from the keyboard by the user. For example, if n=4 and vect_one = (3,4,5,6) and
vect_two = (6,5,4,3) then vect_three = (3,5,4,6,6,5,4,3). Note that all the inputs are variables that should
be input by the user from the keyboard. Your output should look like the sample output shown below:
Input:
Enter the dimension: 4
Enter the elements of vector1: 3 4 5 6
Enter the elements of vector2: 6 5 4 3
Output:
Vector1: (3 4 5 6)
Vector2: (6 5 4 3)
Vector 3 = (3 5 4 6 6 5 4 3)",,other,medium,false,,,"programming, arrays, vector combination",,extracted
8d0b1fbd,C programming questions.pdf,,,,,,Assignment,6(c),"Using arrays, write a C program that takes in a set of five numbers entered by the user, compares the numbers, and produces the smallest of the numbers as an output. Your output should look like the sample output shown below:
Input:
Enter the five numbers: 3 6 1 8 2
Output:
You entered the following five numbers: 3 6 1 8 2
The smallest of 3 6 1 8 and 2 is 1.",,other,medium,false,,,"programming, arrays, finding minimum",,extracted
77583047,C programming questions.pdf,,,,,,Assignment,6(d),"Write a C program to print the following pattern:


  *
 ***
*****
*******
*********
*******
 *****
  ***
   *
",,other,medium,false,,,"programming, pattern printing",,extracted
098b355a,C programming questions.pdf,,,,,,Assignment,7(a),"Write a C program that takes in a n x m matrix_one and a n x m matrix_two, sums the two matrices and produces
a n x m matrix_three. The dimensions of the two matrices should be keyed in by the user.
Example:
Assuming N=2 and m=3.
Matrix One:
2   3   4
5   6   7
Matrix Two:
3   4   5
6   7   8
Matrix Three:
5   7   9
11  13  15",,other,medium,false,,,"programming, matrices, matrix addition",,extracted
c27de726,C programming questions.pdf,,,,,,Assignment,7(b),"Write a C++ program that takes a n x m matrix_one and produces a (n+1) x (m+1) matrix_two that consists of
all the elements of the of the first matrix plus their row and column totals. The size and elements of the matrix
must be entered by the user from the keyboard.
Example:
Assuming n=3 and m=3.
Matrix One:
2   3   4
5   6   7
1   8   9
Matrix Two:
2   3   4   9
5   6   7   18
1   8   9   18
8   17  20  45",,other,hard,false,,,"programming, matrices, row and column sums",,extracted
0f0661cc,C programming questions.pdf,,,,,,Assignment,8(a),"Write a C++ program to compute the circumference and area of a circle. The program should ask the user to
enter a double number corresponding to the radius of the circle, compute the circumference and area, and display
the area and circumference of the circle. Assuming the lengths of the sides of a square are equivalent to twice the
radius of the circle, include additional code in your program to compute the area and perimeter of the square and
display the area and perimeter of the square.",,other,medium,false,,,"programming, geometry, area and circumference, circle, square",,extracted
14ec7018,C programming questions.pdf,,,,,,Assignment,8(b),"Repeat number (1) above using functions. A part form the main() function you should have additional functions
such as f_circum_circle(), f_area_circle(), f_perimeter_square(), and f_area_square().",,other,medium,false,,,"programming, functions, geometry, area and circumference, circle, square",,extracted
804dadd2,C programming questions.pdf,,,,,,Assignment,8(c),"Using arrays, write a C program that accepts any user defined number of inputs (n) and finds the smallest of the
numbers, finds the largest number, sorts the numbers in ascending order, finds the sum of the numbers, and
computes their average.
Example:
Assuming the input is: 7,9,4,1,8,6,2
Output:
The Input List: 7 9 4 1 8 6 2",,other,hard,false,,,"programming, arrays, sorting, minimum, maximum, sum, average",,extracted
3a1a19cc,C programming questions.pdf,,,,,,Assignment,d,"Repeat number (3) above using functions. A part from the main() function you should have additional functions such as find_smallest(), find_largest(), comp_sum(), comp_average(), and sort_ascending().",,other,medium,false,,,,,extracted
5c30a683,C programming questions.pdf,,,,,,Assignment,Question 9,"a.Using arrays, write a C++ program that accepts the following array elements as input, 3,6,7,9,2,4,5,7,9,1,2,4,3,5,7,8,9. The program should allow the user to search the array and produce an output as highlighted below;
Example 1:
Enter the Search Key: 9
Output:
Number 9 Exists in the List
Number 9 Occurs 3 times
It Appears at Array Indices: 3,8,16
Example 2:
Enter the Search Key: 10
Output:
Number 10 Does not Exist in the List
Number 10 Occurs 0 times
Note: A part from the main() function you should have additional functions such as linear_search() etc.",,other,medium,false,,,,,extracted
75b7812b,C programming questions.pdf,,,,,,Assignment,b,"b. Using arrays, write a C++ program that accepts any user defined number of inputs (n) and sorts the numbers in ascending order using insertion sort.
Example:
Assuming the input is: 7,9,4,1,8,6,2
Output:
The Input List: 7 9 4 1 8 6 2
Insertion Sort Steps;
Sorted List: 7
Sorted List: 7 9
Sorted List: 4 7 9
Sorted List: 1 4 7 9
Sorted List: 1 4 7 8 9
Sorted List: 1 4 6 7 8 9
Sorted List: 1 2 4 7 8 9
The Sorted List: 1 2 4 6 7 8 9
Note: A part from the main() function you should have additional functions such as sort_ascending() etc.",,other,medium,false,,,,,extracted
0b1444d8,C programming questions.pdf,,,,,,Assignment,Question 10,"Read and make notes (in your eee102 exercise book) on the following topics/sections of C++ programming;
a) Basic Syntax
b) Comments
c) Data Types
d) Variable Types
e) Variable Scope
f) Constants/Literals
g) Modifier Types
h) Storage Classes
i) operators
j) Loop Types
k) Decision Making
l) Functions
m) Arrays",,other,easy,false,,,,,extracted
e01c52ea,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(a),"Explain the following terminologies used in current electricity:
i) Electric power
ii) Electrical Energy
iii) Concept of EMF and potential difference",7,explanation,easy,false,,,"electric power, electrical energy, emf, potential difference",,extracted
68908d60,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(b),"A coil of resistance $10 \Omega$ and inductance $0.1H$ is connected in series with a capacitor 150mF across a 200V, 50Hz supply.
Calculate:
(i) Impedance
(ii) Power factor
(iii) Current
(iv) Voltage across coil
(v) Voltage across capacitor",2,calculation,medium,false,,,"Impedance, Power Factor, AC circuit analysis",,extracted
2634dd5f,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(c),"Two impedances $Z_1 = (10 + j5) \Omega$ and $Z_2 = (25 - j10) \Omega$ are connected in parallel to a 100V 50Hz supply
Find (i) Circuit admittance
(ii) Circuit current
(iii) The phase angle between circuit current and applied voltage
(iv) Circuit p.f
(v) Power taken by the circuit",2,calculation,medium,false,,,"Impedance, Admittance, Power Factor, AC circuit analysis",,extracted
6841bf8b,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(d),A 50-Ohm resistor is in parallel with a 100-ohm resistor. The current in 50 $\Omega$ resistor is 7.2 A. What is the value of third resistance to be added in parallel to make the line current 12.1 A.,4,calculation,medium,false,,,"parallel circuits, current division, Ohm's law",,extracted
74cb44b1,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(e),When a resistor is placed across a 230V supply the current is 12A. What is the value of a resistor that must be placed in parallel to increase the load current to 16A,4,calculation,medium,false,,,"parallel circuits, Ohm's law, current increase",,extracted
5577190c,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q2(a),"Explain the following terms in circuit analysis,
i) Superposition theorem.
ii) Kirchhoff's laws
iii) Signs of emf's and voltage drops.",8,explanation,medium,false,,,"superposition theorem, Kirchhoff's laws, emf, voltage drop",,extracted
61689ded,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q2(b),"Using Kirchhoff's laws.
Find the current in various resistors in the circuit shown.",6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q2_b__61689ded.jpg,Circuit diagram with voltage sources and resistors.,"Kirchhoff's laws, mesh analysis, nodal analysis",,extracted
d906cc38,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q2(d),In the network shown Fig 2(c) find the different branch currents by superposition theorem.,5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q2_d__d906cc38.jpg,DC circuit with independent sources,"DC circuits, superposition theorem, mesh analysis",,extracted
8bb48728,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q3(a),"State the following
i) Thevenin's theorem.
ii) Norton's theorem.",6,explanation,easy,false,,,"Thevenin's theorem, Norton's theorem",,extracted
7ec1ae9c,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q3(b),"Using Nortons theorem, find the current in the branch AB containing $6\Omega$ resistor of the network shown in Fig 3(b)",6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q3_b__7ec1ae9c.jpg,Circuit diagram with voltage sources and resistors.,"Norton's theorem, circuit analysis",,extracted
43c2c092,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q3(c),Using superposition theorem find the currents in the different branches of the network.,6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q3_c__43c2c092.jpg,Circuit diagram with voltage sources and resistors.,"superposition theorem, circuit analysis",,extracted
bbb76fc4,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q4(a),"Explain the following
(i) An ideal voltage source and ideal current source
(ii) Nortons theorem being the converse of Thevenin's theorem
(iii) When it is appropriate to use star /delta /delta star transformation
(iv) The significance of power factor
(v) The significance of operator j",15,explanation,medium,false,,,"Ideal voltage source, Ideal current source, Norton's theorem, Thevenin's theorem, Star delta transformation, Power factor, Operator j",,extracted
8f932613,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q4(b),Determine the load current kin the branch CD and EF in the circuit below Fig 4(b) by converting first the star into Delta .All resistance are in ohms,6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q4_b__8f932613.jpg,Star-delta transformation circuit,"Star-delta transformation, Circuit analysis, Ohm's Law",,extracted
404fd8ea,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q5(a),A coil of p.f 0.8 is connected in series with a 110$\mu$F capacitor. The supply frequency is 50 Hz. The p.d across the coil is found to be equal to the p.d across the capacitor. Calculate the resistance and inductance of the coil,4,calculation,medium,false,,,"Power factor, Series RLC circuit, AC circuits, Inductance, Capacitance",,extracted
f32c8fa2,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q5(b),"A coil of resistance 10$\Omega$ and inductance 0.1H is connected in series with a capacitor 150mF across a 200V, 50Hz supply. Calculate:
(i) Impedance
(ii) Power factor
(iii) Current
(iv) Voltage across coil
(v) Voltage across capacitor",5,calculation,medium,false,,,"Series RLC circuit, Impedance, Power factor, AC circuits, Inductance, Capacitance",,extracted
c340d07f,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q5(c),"Two impedances $Z_1 = (10+j5)\Omega$ and $Z_2 = (25-j10)\Omega$ are connected in parallel to a 100V 50Hz supply
Find (i) Circuit admittance
(ii) Circuit current
(iii) The phase angle between circuit current and applied voltage
(iv) Circuit p.f
(v) Power taken by the circuit",10,calculation,medium,false,,,"Parallel AC circuits, Impedance, Admittance, Power factor, Phase Angle",,extracted
59fe2bf2,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q5(d),"Calculate
A) The input apparent power (2 marks)
f) The active and reactive component of current (2 marks)
g) The reactive power (in kilovars) (2 marks)",6,calculation,medium,false,,,"AC circuits, apparent power, active current, reactive current, reactive power",,extracted
05495e1f,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q2(c),"Determine the currents $I_1$, $I_2$, $I_3$ flowing in the circuit Fig 2(c)",5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q2_c__05495e1f.jpg,Circuit with resistors and a voltage source,"Circuit analysis, Ohm's Law, Series-parallel circuits",,extracted
b772ffc8,CIRCUIT THEORY EEE 203 (1).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,End of Semester,Q1(f),Using Kirchhoff's laws find the currents through various resistors in the circuit.,6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__1__pdf_Q1_f__b772ffc8.jpg,Circuit diagram with resistors and voltage source.,"Kirchhoff's laws, mesh analysis, nodal analysis",,extracted
